Organisation Code,Legal Name,Business name(s),training_code,National Title,Specialisations,NRT Type,Usage Recommendation,Usage Recommendation Start Date,NRT Status,Currency Period Start Date,Currency Period End Date,Scope Extent,Scope Start Date,Scope End Date,Scope,NSW delivery approved,VIC delivery approved,QLD delivery approved,SA delivery approved,WA delivery approved,TAS delivery approved,NT delivery approved,ACT delivery approved,International delivery approved,Superseded by,Is Equivalent,Supersedes,Is Equivalent,Latest Release Number,Latest Release Date,Parent Training Package Code,Parent Training Package Title,Is Confidential,Training Package Developer,Copyright Holder,Copyright Holder Job Title,Copyright Holder Group Name,Copyright Holder Organisation,Copyright Holder Email,Recognition Manager,ANZSCO Code,ANZSCO Name,ASCO Code,ASCO Name,ASCED6 Code,ASCED6 Name,ASCED4 Code,ASCED4 Name,Taxonomy (Industry),Taxonomy (Occupation),Qualification Level Code,Qualification Level Name,Licencing,Has Work Placement Hours,Work Placement Hours,Pre-requisite
41304,PM2 Pty Ltd,ONSHIFT EDUCATION;PM SQUARED,UEGNSG016,Establish right of way access and maintain transmission pipeline easement,N,Unit of competency,Current,09/12/2022,Current,09/12/2022,,"Deliver and assess , Granted",29/08/2024,06/10/2029,Implicit,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,UEGNSG331;UEGNSG342,True;True,1,09/12/2022,UEG,Gas Industry Training Package,FALSE,Powering Skills Organisation,,,,,,Skills and Workforce Ministerial Council,,,,,40327,Plumbing,,,,,,,FALSE,FALSE,,FALSE
41304,PM2 Pty Ltd,ONSHIFT EDUCATION;PM SQUARED,UEGNSG017,Fill by weight industrial gas cylinders,N,Unit of competency,Current,09/12/2022,Current,09/12/2022,,"Deliver and assess , Granted",29/08/2024,06/10/2029,Implicit,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,UEGNSG615,TRUE,1,09/12/2022,UEG,Gas Industry Training Package,FALSE,Powering Skills Organisation,,,,,,Skills and Workforce Ministerial Council,,,,,30717,Plant And Machine Operations,,,,,,,FALSE,FALSE,,FALSE
41304,PM2 Pty Ltd,ONSHIFT EDUCATION;PM SQUARED,UEGNSG018,First on site response to gas pipeline emergencies,N,Unit of competency,Current,09/12/2022,Current,09/12/2022,,"Deliver and assess , Granted",29/08/2024,06/10/2029,Implicit,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,UEGNSG230,TRUE,1,09/12/2022,UEG,Gas Industry Training Package,FALSE,Powering Skills Organisation,,,,,,Skills and Workforce Ministerial Council,,,,,61301,Occupational Health And Safety,,,,,,,FALSE,FALSE,,FALSE
41304,PM2 Pty Ltd,ONSHIFT EDUCATION;PM SQUARED,UEGNSG019,"Inspect, test and maintain gas cylinders",N,Unit of competency,Current,09/12/2022,Current,09/12/2022,,"Deliver and assess , Granted",29/08/2024,06/10/2029,Implicit,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,UEGNSG616,TRUE,1,09/12/2022,UEG,Gas Industry Training Package,FALSE,Powering Skills Organisation,,,,,,Skills and Workforce Ministerial Council,,,,,30717,Plant And Machine Operations,,,,,,,FALSE,FALSE,,FALSE
41304,PM2 Pty Ltd,ONSHIFT EDUCATION;PM SQUARED,UEGNSG020,"Load, unload, exchange and connect industrial gas cylinders",N,Unit of competency,Current,09/12/2022,Current,09/12/2022,,"Deliver and assess , Granted",15/12/2022,06/10/2029,Implicit,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,UEGNSG614,TRUE,1,09/12/2022,UEG,Gas Industry Training Package,FALSE,Powering Skills Organisation,,,,,,Skills and Workforce Ministerial Council,,,,,30717,Plant And Machine Operations,,,,,,,FALSE,FALSE,,FALSE
41304,PM2 Pty Ltd,ONSHIFT EDUCATION;PM SQUARED,UEGNSG021,"Maintain multi-stage, multi-run pressure control devices",N,Unit of competency,Current,09/12/2022,Current,09/12/2022,,"Deliver and assess , Granted",29/08/2024,06/10/2029,Implicit,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,UEGNSG805,TRUE,1,09/12/2022,UEG,Gas Industry Training Package,FALSE,Powering Skills Organisation,,,,,,Skills and Workforce Ministerial Council,,,,,40327,Plumbing,,,,,,,FALSE,FALSE,,TRUE
41304,PM2 Pty Ltd,ONSHIFT EDUCATION;PM SQUARED,UEGNSG022,"Maintain single stage, single run pressure control devices",N,Unit of competency,Current,09/12/2022,Current,09/12/2022,,"Deliver and assess , Granted",29/08/2024,06/10/2029,Implicit,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,UEGNSG804,TRUE,1,09/12/2022,UEG,Gas Industry Training Package,FALSE,Powering Skills Organisation,,,,,,Skills and Workforce Ministerial Council,,,,,40327,Plumbing,,,,,,,FALSE,FALSE,,TRUE
41304,PM2 Pty Ltd,ONSHIFT EDUCATION;PM SQUARED,UEGNSG024,Monitor and control the transfer of bulk industrial gas,N,Unit of competency,Current,09/12/2022,Current,09/12/2022,,"Deliver and assess , Granted",29/08/2024,06/10/2029,Implicit,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,UEGNSG617,TRUE,1,09/12/2022,UEG,Gas Industry Training Package,FALSE,Powering Skills Organisation,,,,,,Skills and Workforce Ministerial Council,,,,,30717,Plant And Machine Operations,,,,,,,FALSE,FALSE,,FALSE
41304,PM2 Pty Ltd,ONSHIFT EDUCATION;PM SQUARED,UEGNSG025,"Monitor and operate complex flow control, measuring and regulating devices",N,Unit of competency,Current,09/12/2022,Current,09/12/2022,,"Deliver and assess , Granted",29/08/2024,06/10/2029,Implicit,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,UEGNSG811,TRUE,1,09/12/2022,UEG,Gas Industry Training Package,FALSE,Powering Skills Organisation,,,,,,Skills and Workforce Ministerial Council,,,,,40327,Plumbing,,,,,,,TRUE,FALSE,,FALSE
41304,PM2 Pty Ltd,ONSHIFT EDUCATION;PM SQUARED,UEGNSG026,Perform routine maintenance on distribution pipelines and facilities,N,Unit of competency,Current,09/12/2022,Current,09/12/2022,,"Deliver and assess , Granted",29/08/2024,06/10/2029,Implicit,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,UEGNSG225,TRUE,1,09/12/2022,UEG,Gas Industry Training Package,FALSE,Powering Skills Organisation,,,,,,Skills and Workforce Ministerial Council,,,,,40327,Plumbing,,,,,,,FALSE,FALSE,,FALSE
41304,PM2 Pty Ltd,ONSHIFT EDUCATION;PM SQUARED,UEGNSG027,Perform routine maintenance on transmission pipeline facilities and equipment,N,Unit of competency,Current,09/12/2022,Current,09/12/2022,,"Deliver and assess , Granted",29/08/2024,06/10/2029,Implicit,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,UEGNSG347;UEGNSG352,True;False,1,09/12/2022,UEG,Gas Industry Training Package,FALSE,Powering Skills Organisation,,,,,,Skills and Workforce Ministerial Council,,,,,40327,Plumbing,,,,,,,FALSE,FALSE,,TRUE
41304,PM2 Pty Ltd,ONSHIFT EDUCATION;PM SQUARED,UEGNSG028,Perform scheduled maintenance on gas processing or storage facilities and equipment,N,Unit of competency,Current,09/12/2022,Current,09/12/2022,,"Deliver and assess , Granted",29/08/2024,06/10/2029,Implicit,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,UEGNSG619,FALSE,1,09/12/2022,UEG,Gas Industry Training Package,FALSE,Powering Skills Organisation,,,,,,Skills and Workforce Ministerial Council,,,,,40327,Plumbing,,,,,,,FALSE,FALSE,,FALSE
41304,PM2 Pty Ltd,ONSHIFT EDUCATION;PM SQUARED,UEGNSG030,Store and handle bulk industrial gases,N,Unit of competency,Current,09/12/2022,Current,09/12/2022,,"Deliver and assess , Granted",29/08/2024,06/10/2029,Implicit,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,UEGNSG621,FALSE,1,09/12/2022,UEG,Gas Industry Training Package,FALSE,Powering Skills Organisation,,,,,,Skills and Workforce Ministerial Council,,,,,89901,"Purchasing, Warehousing And Distribution",,,,,,,FALSE,FALSE,,FALSE
41304,PM2 Pty Ltd,ONSHIFT EDUCATION;PM SQUARED,UEGNSG031,Prepare to work in the gas industry,N,Unit of competency,Current,09/12/2022,Current,09/12/2022,,"Deliver and assess , Granted",15/12/2022,06/10/2029,Implicit,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,UEGNSG005,TRUE,1,09/12/2022,UEG,Gas Industry Training Package,FALSE,Powering Skills Organisation,,,,,,Skills and Workforce Ministerial Council,,,,,120505,Work Practices Programmes,,,,,,,FALSE,FALSE,,FALSE
41304,PM2 Pty Ltd,ONSHIFT EDUCATION;PM SQUARED,UEGNSG032,Carry out aerial surveillance of gas transmission pipelines,N,Unit of competency,Current,09/12/2022,Current,09/12/2022,,"Deliver and assess , Granted",29/08/2024,06/10/2029,Implicit,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,UEGNSG353,TRUE,1,09/12/2022,UEG,Gas Industry Training Package,FALSE,Powering Skills Organisation,,,,,,Skills and Workforce Ministerial Council,,,,,30717,Plant And Machine Operations,,,,,,,FALSE,FALSE,,FALSE
41304,PM2 Pty Ltd,ONSHIFT EDUCATION;PM SQUARED,UEGNSG033,Carry out basic work activities in a gas industry work environment,N,Unit of competency,Current,09/12/2022,Current,09/12/2022,,"Deliver and assess , Granted",29/08/2024,06/10/2029,Implicit,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,UEGNSG132,TRUE,1,09/12/2022,UEG,Gas Industry Training Package,FALSE,Powering Skills Organisation,,,,,,Skills and Workforce Ministerial Council,,,,,120505,Work Practices Programmes,,,,,,,FALSE,FALSE,,FALSE
41304,PM2 Pty Ltd,ONSHIFT EDUCATION;PM SQUARED,UEGNSG034,Carry out surveillance of gas transmission pipelines,N,Unit of competency,Current,09/12/2022,Current,09/12/2022,,"Deliver and assess , Granted",29/08/2024,06/10/2029,Implicit,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,UEGNSG349,TRUE,1,09/12/2022,UEG,Gas Industry Training Package,FALSE,Powering Skills Organisation,,,,,,Skills and Workforce Ministerial Council,,,,,30717,Plant And Machine Operations,,,,,,,FALSE,FALSE,,FALSE
41304,PM2 Pty Ltd,ONSHIFT EDUCATION;PM SQUARED,UEGNSG035,Respond to gas infrastructure emergencies,N,Unit of competency,Current,09/12/2022,Current,09/12/2022,,"Deliver and assess , Granted",29/08/2024,06/10/2029,Implicit,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,UEGNSG506,TRUE,1,09/12/2022,UEG,Gas Industry Training Package,FALSE,Powering Skills Organisation,,,,,,Skills and Workforce Ministerial Council,,,,,61301,Occupational Health And Safety,,,,,,,FALSE,FALSE,,FALSE
41304,PM2 Pty Ltd,ONSHIFT EDUCATION;PM SQUARED,UEGNSG036,Supervise and monitor contract work,N,Unit of competency,Current,09/12/2022,Current,09/12/2022,,"Deliver and assess , Granted",29/08/2024,06/10/2029,Implicit,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,UEGNSG310;UEGNSG210,True;False,1,09/12/2022,UEG,Gas Industry Training Package,FALSE,Powering Skills Organisation,,,,,,Skills and Workforce Ministerial Council,,,,,80315,Project Management,,,,,,,FALSE,FALSE,,FALSE
41304,PM2 Pty Ltd,ONSHIFT EDUCATION;PM SQUARED,UEGNSG038,Supervise the operation of plant and equipment for the construction of gas transmission pipelines,N,Unit of competency,Current,09/12/2022,Current,09/12/2022,,"Deliver and assess , Granted",29/08/2024,06/10/2029,Implicit,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,UEGNSG348,TRUE,1,09/12/2022,UEG,Gas Industry Training Package,FALSE,Powering Skills Organisation,,,,,,Skills and Workforce Ministerial Council,,,,,30717,Plant And Machine Operations,,,,,,,FALSE,FALSE,,FALSE
41304,PM2 Pty Ltd,ONSHIFT EDUCATION;PM SQUARED,UEGNSG039,Test new residential and small commercial gas installations,N,Unit of competency,Current,09/12/2022,Current,09/12/2022,,"Deliver and assess , Granted",29/08/2024,06/10/2029,Implicit,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,UEGNSG706,TRUE,1,09/12/2022,UEG,Gas Industry Training Package,FALSE,Powering Skills Organisation,,,,,,Skills and Workforce Ministerial Council,,,,,40327,Plumbing,,,,,,,TRUE,FALSE,,FALSE
41304,PM2 Pty Ltd,ONSHIFT EDUCATION;PM SQUARED,UEGNSG040,Use a portable detector to locate a combustible gas escape,N,Unit of competency,Current,09/12/2022,Current,09/12/2022,,"Deliver and assess , Granted",29/08/2024,06/10/2029,Implicit,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,UEGNSG006,TRUE,1,09/12/2022,UEG,Gas Industry Training Package,FALSE,Powering Skills Organisation,,,,,,Skills and Workforce Ministerial Council,,,,,30717,Plant And Machine Operations,,,,,,,FALSE,FALSE,,FALSE
41304,PM2 Pty Ltd,ONSHIFT EDUCATION;PM SQUARED,UEGNSG041,Apply safe working practices in the gas supply industry,N,Unit of competency,Current,09/12/2022,Current,09/12/2022,,"Deliver and assess , Granted",15/12/2022,06/10/2029,Implicit,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,UEGNSG141,TRUE,1,09/12/2022,UEG,Gas Industry Training Package,FALSE,Powering Skills Organisation,,,,,,Skills and Workforce Ministerial Council,,,,,61301,Occupational Health And Safety,,,,,,,FALSE,FALSE,,FALSE
41304,PM2 Pty Ltd,ONSHIFT EDUCATION;PM SQUARED,UEGNSG042,Pressure test residential and small commercial gas installations,N,Unit of competency,Current,09/12/2022,Current,09/12/2022,,"Deliver and assess , Granted",29/08/2024,06/10/2029,Implicit,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,UEGNSG708,TRUE,1,09/12/2022,UEG,Gas Industry Training Package,FALSE,Powering Skills Organisation,,,,,,Skills and Workforce Ministerial Council,,,,,40327,Plumbing,,,,,,,TRUE,FALSE,,FALSE
41304,PM2 Pty Ltd,ONSHIFT EDUCATION;PM SQUARED,UEGNSG043,Relight Type A gas appliances,N,Unit of competency,Current,09/12/2022,Current,09/12/2022,,"Deliver and assess , Granted",29/08/2024,06/10/2029,Implicit,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,UEGNSG714,TRUE,1,09/12/2022,UEG,Gas Industry Training Package,FALSE,Powering Skills Organisation,,,,,,Skills and Workforce Ministerial Council,,,,,40327,Plumbing,,,,,,,FALSE,FALSE,,FALSE
41304,PM2 Pty Ltd,ONSHIFT EDUCATION;PM SQUARED,UEGNSG044,Repair and maintain stationary gas fuelled turbine engines,N,Unit of competency,Current,09/12/2022,Current,09/12/2022,,"Deliver and assess , Granted",29/08/2024,06/10/2029,Implicit,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,UEGNSG139,TRUE,1,09/12/2022,UEG,Gas Industry Training Package,FALSE,Powering Skills Organisation,,,,,,Skills and Workforce Ministerial Council,,,,,40327,Plumbing,,,,,,,TRUE,FALSE,,FALSE
41304,PM2 Pty Ltd,ONSHIFT EDUCATION;PM SQUARED,UEGNSG045,Carry out surveillance on gas distribution assets,N,Unit of competency,Current,09/12/2022,Current,09/12/2022,,"Deliver and assess , Granted",29/08/2024,06/10/2029,Implicit,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,UEGNSG218,TRUE,1,09/12/2022,UEG,Gas Industry Training Package,FALSE,Powering Skills Organisation,,,,,,Skills and Workforce Ministerial Council,,,,,30717,Plant And Machine Operations,,,,,,,FALSE,FALSE,,FALSE
41304,PM2 Pty Ltd,ONSHIFT EDUCATION;PM SQUARED,UEGNSG046,Coat metallic pipelines,N,Unit of competency,Current,09/12/2022,Current,09/12/2022,,"Deliver and assess , Granted",29/08/2024,06/10/2029,Implicit,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,UEGNSG330,TRUE,1,09/12/2022,UEG,Gas Industry Training Package,FALSE,Powering Skills Organisation,,,,,,Skills and Workforce Ministerial Council,,,,,40327,Plumbing,,,,,,,FALSE,FALSE,,FALSE
41304,PM2 Pty Ltd,ONSHIFT EDUCATION;PM SQUARED,UEGNSG048,Conduct butt fusion of large diameter polyethylene gas pipeline systems,N,Unit of competency,Current,09/12/2022,Current,09/12/2022,,"Deliver and assess , Granted",29/08/2024,06/10/2029,Implicit,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,UEGNSG200,TRUE,1,09/12/2022,UEG,Gas Industry Training Package,FALSE,Powering Skills Organisation,,,,,,Skills and Workforce Ministerial Council,,,,,40327,Plumbing,,,,,,,FALSE,FALSE,,FALSE
41304,PM2 Pty Ltd,ONSHIFT EDUCATION;PM SQUARED,UEGNSG049,Control excavations in the vicinity of gas transmission pipelines,N,Unit of competency,Current,09/12/2022,Current,09/12/2022,,"Deliver and assess , Granted",29/08/2024,06/10/2029,Implicit,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,UEGNSG354,TRUE,1,09/12/2022,UEG,Gas Industry Training Package,FALSE,Powering Skills Organisation,,,,,,Skills and Workforce Ministerial Council,,,,,30717,Plant And Machine Operations,,,,,,,FALSE,FALSE,,TRUE
41304,PM2 Pty Ltd,ONSHIFT EDUCATION;PM SQUARED,UEGNSG050,Control field pipeline operations,N,Unit of competency,Current,09/12/2022,Current,09/12/2022,,"Deliver and assess , Granted",29/08/2024,06/10/2029,Implicit,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,UEGNSG109,TRUE,1,09/12/2022,UEG,Gas Industry Training Package,FALSE,Powering Skills Organisation,,,,,,Skills and Workforce Ministerial Council,,,,,40327,Plumbing,,,,,,,FALSE,FALSE,,FALSE
41304,PM2 Pty Ltd,ONSHIFT EDUCATION;PM SQUARED,UEGNSG052,Establish a utilities infrastructure worksite,N,Unit of competency,Current,09/12/2022,Current,09/12/2022,,"Deliver and assess , Granted",29/08/2024,06/10/2029,Implicit,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,UEGNSG134,TRUE,1,09/12/2022,UEG,Gas Industry Training Package,FALSE,Powering Skills Organisation,,,,,,Skills and Workforce Ministerial Council,,,,,30717,Plant And Machine Operations,,,,,,,FALSE,FALSE,,FALSE
41304,PM2 Pty Ltd,ONSHIFT EDUCATION;PM SQUARED,UEGNSG053,Install and commission stationary gas fuelled turbine engines,N,Unit of competency,Current,09/12/2022,Current,09/12/2022,,"Deliver and assess , Granted",29/08/2024,06/10/2029,Implicit,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,UEGNSG138,TRUE,1,09/12/2022,UEG,Gas Industry Training Package,FALSE,Powering Skills Organisation,,,,,,Skills and Workforce Ministerial Council,,,,,40327,Plumbing,,,,,,,TRUE,FALSE,,TRUE
41304,PM2 Pty Ltd,ONSHIFT EDUCATION;PM SQUARED,UEGNSG054,Install cathodic protection systems,N,Unit of competency,Current,09/12/2022,Current,09/12/2022,,"Deliver and assess , Granted",29/08/2024,06/10/2029,Implicit,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,UEGNSG412,TRUE,1,09/12/2022,UEG,Gas Industry Training Package,FALSE,Powering Skills Organisation,,,,,,Skills and Workforce Ministerial Council,,,,,40327,Plumbing,,,,,,,FALSE,FALSE,,FALSE
41304,PM2 Pty Ltd,ONSHIFT EDUCATION;PM SQUARED,UEGNSG055,Launch and recover PIGs in a gas distribution pipeline,N,Unit of competency,Current,09/12/2022,Current,09/12/2022,,"Deliver and assess , Granted",29/08/2024,06/10/2029,Implicit,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,UEGNSG217,TRUE,1,09/12/2022,UEG,Gas Industry Training Package,FALSE,Powering Skills Organisation,,,,,,Skills and Workforce Ministerial Council,,,,,40327,Plumbing,,,,,,,FALSE,FALSE,,FALSE
41304,PM2 Pty Ltd,ONSHIFT EDUCATION;PM SQUARED,UEGNSG056,Launch and recover PIGs in gas transmission pipelines,N,Unit of competency,Current,09/12/2022,Current,09/12/2022,,"Deliver and assess , Granted",29/08/2024,06/10/2029,Implicit,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,UEGNSG346,TRUE,1,09/12/2022,UEG,Gas Industry Training Package,FALSE,Powering Skills Organisation,,,,,,Skills and Workforce Ministerial Council,,,,,40327,Plumbing,,,,,,,FALSE,FALSE,,FALSE
41304,PM2 Pty Ltd,ONSHIFT EDUCATION;PM SQUARED,UEGNSG057,Liaise with third party and the community to maintain pipeline integrity and community safety,N,Unit of competency,Current,09/12/2022,Current,09/12/2022,,"Deliver and assess , Granted",29/08/2024,06/10/2029,Implicit,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,UEGNSG314,TRUE,1,09/12/2022,UEG,Gas Industry Training Package,FALSE,Powering Skills Organisation,,,,,,Skills and Workforce Ministerial Council,,,,,40327,Plumbing,,,,,,,FALSE,FALSE,,FALSE
41304,PM2 Pty Ltd,ONSHIFT EDUCATION;PM SQUARED,UEGNSG058,"Locate, prove and protect utility assets",N,Unit of competency,Current,09/12/2022,Current,09/12/2022,,"Deliver and assess , Granted",29/08/2024,06/10/2029,Implicit,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,UEGNSG004,TRUE,1,09/12/2022,UEG,Gas Industry Training Package,FALSE,Powering Skills Organisation,,,,,,Skills and Workforce Ministerial Council,,,,,30717,Plant And Machine Operations,,,,,,,FALSE,FALSE,,FALSE
41304,PM2 Pty Ltd,ONSHIFT EDUCATION;PM SQUARED,UEGNSG059,Maintain cathodic protection systems,N,Unit of competency,Current,09/12/2022,Current,09/12/2022,,"Deliver and assess , Granted",29/08/2024,06/10/2029,Implicit,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,UEGNSG411,TRUE,1,09/12/2022,UEG,Gas Industry Training Package,FALSE,Powering Skills Organisation,,,,,,Skills and Workforce Ministerial Council,,,,,40327,Plumbing,,,,,,,FALSE,FALSE,,FALSE
41304,PM2 Pty Ltd,ONSHIFT EDUCATION;PM SQUARED,UEGNSG060,Maintain SCADA controlled flow and pressure equipment and electronic gas measurement equipment,N,Unit of competency,Current,09/12/2022,Current,09/12/2022,,"Deliver and assess , Granted",29/08/2024,06/10/2029,Implicit,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,UEGNSG806,TRUE,1,09/12/2022,UEG,Gas Industry Training Package,FALSE,Powering Skills Organisation,,,,,,Skills and Workforce Ministerial Council,,,,,40327,Plumbing,,,,,,,TRUE,FALSE,,TRUE
41304,PM2 Pty Ltd,ONSHIFT EDUCATION;PM SQUARED,UEGNSG061,Monitor and control gas odourisation,N,Unit of competency,Current,09/12/2022,Current,09/12/2022,,"Deliver and assess , Granted",29/08/2024,06/10/2029,Implicit,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,UEGNSG135,TRUE,1,09/12/2022,UEG,Gas Industry Training Package,FALSE,Powering Skills Organisation,,,,,,Skills and Workforce Ministerial Council,,,,,30717,Plant And Machine Operations,,,,,,,FALSE,FALSE,,FALSE
41304,PM2 Pty Ltd,ONSHIFT EDUCATION;PM SQUARED,UEGNSG062,Monitor and report on cathodic protection systems,N,Unit of competency,Current,09/12/2022,Current,09/12/2022,,"Deliver and assess , Granted",29/08/2024,06/10/2029,Implicit,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,UEGNSG355,TRUE,1,09/12/2022,UEG,Gas Industry Training Package,FALSE,Powering Skills Organisation,,,,,,Skills and Workforce Ministerial Council,,,,,40327,Plumbing,,,,,,,FALSE,FALSE,,FALSE
41304,PM2 Pty Ltd,ONSHIFT EDUCATION;PM SQUARED,UEGNSG063,Operate and maintain gas station water bath heaters,N,Unit of competency,Current,09/12/2022,Current,09/12/2022,,"Deliver and assess , Granted",29/08/2024,06/10/2029,Implicit,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,UEGNSG137,TRUE,1,09/12/2022,UEG,Gas Industry Training Package,FALSE,Powering Skills Organisation,,,,,,Skills and Workforce Ministerial Council,,,,,30717,Plant And Machine Operations,,,,,,,FALSE,FALSE,,FALSE
41304,PM2 Pty Ltd,ONSHIFT EDUCATION;PM SQUARED,UEGNSG065,"Install gas flow, measuring and pressure regulating devices",N,Unit of competency,Current,09/12/2022,Current,09/12/2022,,"Deliver and assess , Granted",29/08/2024,06/10/2029,Implicit,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,UEGNSG807,TRUE,1,09/12/2022,UEG,Gas Industry Training Package,FALSE,Powering Skills Organisation,,,,,,Skills and Workforce Ministerial Council,,,,,40327,Plumbing,,,,,,,TRUE,FALSE,,TRUE
41304,PM2 Pty Ltd,ONSHIFT EDUCATION;PM SQUARED,UEGNSG101,Undertake gas leak surveys,N,Unit of competency,Current,25/01/2021,Current,25/01/2021,,"Deliver and assess , Granted",29/08/2024,06/10/2029,Implicit,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,1,25/01/2021,UEG,Gas Industry Training Package,FALSE,Powering Skills Organisation,,,,,,Skills and Workforce Ministerial Council,,,,,40327,Plumbing,,,,,,,FALSE,FALSE,,FALSE
41304,PM2 Pty Ltd,ONSHIFT EDUCATION;PM SQUARED,UEGNSG201,Conduct distribution pipeline emergency repair,N,Unit of competency,Current,25/01/2021,Current,25/01/2021,,"Deliver and assess , Granted",29/08/2024,06/10/2029,Implicit,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,1,25/01/2021,UEG,Gas Industry Training Package,FALSE,Powering Skills Organisation,,,,,,Skills and Workforce Ministerial Council,,,,,40327,Plumbing,,,,,,,FALSE,FALSE,,TRUE
41304,PM2 Pty Ltd,ONSHIFT EDUCATION;PM SQUARED,UEGNSG202,Conduct emergency site control on gas distribution assets,N,Unit of competency,Current,25/01/2021,Current,25/01/2021,,"Deliver and assess , Granted",29/08/2024,06/10/2029,Implicit,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,1,25/01/2021,UEG,Gas Industry Training Package,FALSE,Powering Skills Organisation,,,,,,Skills and Workforce Ministerial Council,,,,,40327,Plumbing,,,,,,,FALSE,FALSE,,FALSE
